,race,city,eoe,call
4726,w,c,0.0,0.0
4727,w,c,0.0,0.0
4728,b,c,0.0,1.0
4729,b,c,0.0,0.0
4730,b,c,1.0,0.0
4731,w,c,1.0,0.0
4732,w,c,1.0,0.0
4733,b,c,1.0,0.0
4734,w,c,0.0,0.0
4735,b,c,0.0,1.0
4736,w,c,0.0,1.0
4737,b,c,0.0,1.0
4738,b,c,0.0,0.0
4739,w,c,0.0,1.0
4740,b,c,0.0,0.0
4741,w,c,0.0,0.0
4742,w,c,0.0,0.0
4743,b,c,0.0,0.0
4744,w,c,0.0,0.0
4745,w,c,0.0,0.0
4746,b,c,0.0,0.0
4747,w,c,0.0,0.0
4748,b,c,0.0,0.0
4749,b,c,0.0,0.0
4750,w,c,0.0,0.0
4751,b,c,0.0,0.0
4752,w,c,0.0,0.0
4753,b,c,0.0,0.0
4754,w,c,0.0,0.0
4755,w,c,0.0,0.0
4756,w,c,0.0,0.0
4757,b,c,0.0,1.0
4758,b,c,0.0,0.0
4759,b,c,0.0,0.0
4760,b,c,1.0,0.0
4761,w,c,1.0,0.0
4762,w,c,1.0,0.0
4763,b,c,1.0,0.0
4764,w,c,0.0,0.0
4765,b,c,0.0,0.0
4766,w,c,0.0,0.0
4767,w,c,0.0,0.0
4768,b,c,0.0,0.0
4769,b,c,0.0,0.0
4770,w,c,0.0,0.0
4771,b,c,0.0,0.0
4772,w,c,0.0,0.0
4773,b,c,0.0,0.0
4774,b,c,0.0,0.0
4775,w,c,0.0,0.0
4776,w,c,0.0,0.0
4777,b,c,0.0,0.0
4778,w,c,1.0,0.0
4779,w,c,0.0,0.0
4780,b,c,0.0,0.0
4781,b,c,1.0,0.0
4782,w,c,0.0,1.0
4783,b,c,0.0,1.0
4784,w,c,0.0,0.0
4785,w,c,0.0,0.0
4786,b,c,0.0,0.0
4787,b,c,0.0,0.0
4788,w,c,0.0,1.0
4789,b,c,0.0,0.0
4790,w,c,0.0,0.0
4791,w,c,0.0,0.0
4792,b,c,0.0,0.0
4793,b,c,0.0,0.0
4794,w,b,0.0,0.0
4795,b,b,0.0,0.0
4796,b,b,0.0,0.0
4797,w,b,1.0,0.0
4798,w,b,0.0,0.0
4799,w,b,0.0,0.0
4800,b,b,0.0,0.0
4801,b,b,1.0,0.0
4802,w,b,0.0,0.0
4803,w,b,0.0,0.0
4804,b,b,0.0,0.0
4805,b,b,1.0,0.0
4806,b,b,1.0,0.0
4807,b,b,0.0,0.0
4808,b,b,0.0,0.0
4809,w,b,0.0,0.0
4810,w,b,1.0,0.0
4811,w,b,0.0,0.0
4812,b,b,0.0,0.0
4813,w,b,0.0,0.0
4814,w,b,0.0,0.0
4815,b,b,0.0,0.0
4816,w,b,1.0,0.0
4817,w,b,0.0,0.0
4818,b,b,1.0,0.0
4819,w,b,1.0,0.0
4820,b,b,0.0,0.0
4821,b,b,0.0,0.0
4822,w,b,0.0,0.0
4823,b,b,0.0,0.0
4824,w,b,0.0,0.0
4825,b,b,0.0,0.0
4826,w,b,0.0,1.0
4827,b,b,0.0,0.0
4828,b,b,0.0,0.0
4829,w,b,0.0,1.0
4830,w,b,0.0,0.0
4831,w,b,0.0,0.0
4832,b,b,0.0,0.0
4833,b,b,0.0,0.0
4834,w,b,0.0,0.0
4835,b,b,0.0,0.0
4836,w,b,0.0,0.0
4837,b,b,0.0,0.0
4838,w,b,1.0,0.0
4839,w,b,1.0,0.0
4840,b,b,1.0,0.0
4841,b,b,1.0,0.0
4842,b,b,0.0,0.0
4843,w,b,0.0,1.0
4844,b,b,0.0,0.0
4845,w,b,0.0,0.0
4846,w,b,0.0,1.0
4847,w,b,0.0,1.0
4848,b,b,0.0,1.0
4849,b,b,0.0,0.0
4850,b,b,0.0,0.0
4851,w,b,0.0,0.0
4852,w,b,0.0,0.0
4853,b,b,0.0,0.0
4854,w,b,0.0,0.0
4855,w,b,0.0,0.0
4856,b,b,0.0,0.0
4857,b,b,0.0,0.0
4858,b,b,0.0,0.0
4859,b,b,0.0,1.0
4860,w,b,0.0,0.0
4861,w,b,0.0,1.0
4862,w,b,0.0,0.0
4863,w,b,0.0,0.0
4864,b,b,0.0,0.0
4865,b,b,0.0,0.0
4866,b,b,0.0,0.0
4867,w,b,0.0,0.0
4868,b,b,0.0,0.0
4869,w,b,0.0,0.0
